site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,plant.species,abun.rank,notes
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Geranium.richardsonii,6,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Helianthella.quinquenervis,5,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Heracleum.sphondylium,4,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Hydrophyllum.fendleri,8,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Ligusticum.porteri,1,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Lupinus.argenteus,9,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Pedicularis.bracteosa,8,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Potentilla.pulcherrima,10,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Symphoricarpos.rotundifolius,11,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,aspen,a,Vicia.americana,3,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Achillea.millefolium,9,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Agoseris.glauca,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Calochortus.gunnisonii,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Castilleja.linariifolia,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Collomia.linearis,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Eremogone.congesta,5,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Erigeron.speciosus,1,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Eriogonum.subalpinum,3,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Eriogonum.umbellatum,2,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Galium.septentrionale,3,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Helianthella.quinquenervis,7,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Heterotheca.villosa,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Ipomopsis.aggregata,11,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Adenolinum.lewisii,4,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Polygonum.douglasii,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Pentaphylloides.floribunda,10,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Potentilla.pulcherrima,4,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Pyrrocoma.crocea,10,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Rosa.woodsii,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Symphoricarpos.rotundifolius,10,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Vicia.americana,6,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,dry,d,Wyethia.arizonica,8,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Achillea.millefolium,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Aconitum.columbianum,8,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Agastache.urticifolia,13,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Aquilegia.coerulea,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Collomia.linearis,9,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Delphinium.barbeyi,3,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Dugaldia.hoopesii,10,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Erigeron.speciosus,9,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Galium.septentrionale,6,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Erythrocoma.triflora,13,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Helianthella.quinquenervis,1,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Heracleum.sphondylium,2,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Ligusticum.porteri,2,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Adenolinum.lewisii,5,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Lupinus.bakeri,7,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Polygonum.douglasii,12,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Pentaphylloides.floribunda,10,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Potentilla.pulcherrima,5,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Pyrrocoma.crocea,11,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Symphoricarpos.rotundifolius,11,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Solidago.multiradiata,13,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Veratrum.tenuipetalum,8,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Vicia.americana,4,
Rosy.Hills,RH,2015,15-Jul-15,196,10,JEO,4:10:00 pm,5:10:00 pm,60,mostlycloudy.warm,wet,w,Wyethia.arizonica,11,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Castilleja.sulphurea,12,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Cirsium.parryi,13,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Delphinium.barbeyi,4,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Dugaldia.hoopesii,5,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Erigeron.speciosus,4,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Erigeron.elatior,3,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Geranium.richardsonii,3,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Helianthella.quinquenervis,9,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Heracleum.sphondylium,6,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Hydrophyllum.fendleri,13,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Lathyrus.leucanthus,1,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Ligusticum.porteri,8,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Mertensia.ciliata,10,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Pedicularis.racemosa,13,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Veratrum.tenuipetalum,13,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Potentilla.pulcherrima,7,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Vicia.americana,2,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,aspen,a,Thalictrum.fendleri,11,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Achillea.millefolium,6,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Collomia.linearis,7,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Dugaldia.hoopesii,4,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Erigeron.elatior,5,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Erigeron.speciosus,4,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Helianthella.quinquenervis,7,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Heliomeris.multiflora,8,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Ipomopsis.aggregata,9,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Lathyrus.leucanthus,3,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Adenolinum.lewisii,5,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Potentilla.pulcherrima,1,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Ligularia.bigelovii,10,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Solidago.multiradiata,9,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Taraxacum.officinale,9,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Tragopogon.dubius,10,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,dry,d,Vicia.americana,2,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Aconitum.columbianum,12,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Collomia.linearis,12,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Delphinium.barbeyi,1,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Dugaldia.hoopesii,5,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Erigeron.coulteri,12,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Erigeron.speciosus,11,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Erigeron.elatior,9,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Geranium.richardsonii,10,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Helianthella.quinquenervis,9,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Heracleum.sphondylium,4,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Hydrophyllum.fendleri,6,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Lathyrus.leucanthus,6,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Adenolinum.lewisii,7,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Mertensia.ciliata,2,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Pentaphylloides.floribunda,8,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Potentilla.pulcherrima,3,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Ligularia.bigelovii,12,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Valeriana.occidentalis,12,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Veratrum.tenuipetalum,4,
Stormy.Pass,SP,2015,16-Jul-15,197,10,JEO,9:35:00 am,10:35:00 am,60,clear.warm,wet,w,Vicia.americana,6,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Achillea.millefolium,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Aconitum.columbianum,4,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Cirsium.parryi,11,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Collomia.linearis,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Delphinium.barbeyi,2,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Dugaldia.hoopesii,6,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Erigeron.elatior,1,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Galium.septentrionale,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Geranium.richardsonii,6,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Helianthella.quinquenervis,10,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Heracleum.sphondylium,5,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Hydrophyllum.fendleri,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Ligusticum.porteri,8,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Mertensia.ciliata,8,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Potentilla.pulcherrima,8,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Ligularia.bigelovii,3,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Senecio.serra,9,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Veratrum.tenuipetalum,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,aspen,a,Vicia.americana,7,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Achillea.millefolium,11,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Collomia.linearis,7,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Dugaldia.hoopesii,3,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Erigeron.elatior,2,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Erigeron.speciosus,10,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Galium.septentrionale,8,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Helianthella.quinquenervis,9,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Heliomeris.multiflora,6,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Heterotheca.villosa,10,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Potentilla.pulcherrima,1,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Rubus.idaeus,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Ligularia.bigelovii,3,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Solidago.multiradiata,5,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,dry,d,Vicia.americana,4,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Achillea.millefolium,8,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Aquilegia.coerulea,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Campanula.rotundifolia,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Cirsium.parryi,9,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Collomia.linearis,10,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Delphinium.barbeyi,1,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Dugaldia.hoopesii,3,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Erigeron.elatior,3,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Galium.septentrionale,6,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Helianthella.quinquenervis,5,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Heliomeris.multiflora,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Hydrophyllum.fendleri,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Adenolinum.lewisii,12,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Potentilla.pulcherrima,1,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Ligularia.bigelovii,4,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Senecio.serra,9,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Solidago.multiradiata,7,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Veratrum.tenuipetalum,11,
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,4:40:00 pm,5:40:00 pm,60,partlycloudy.warm,wet,w,Vicia.americana,2,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Achillea.millefolium,9,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Aconitum.columbianum,6,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Delphinium.barbeyi,2,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Erigeron.elatior,7,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Erigeron.speciosus,7,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Geranium.richardsonii,3,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Helianthella.quinquenervis,5,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Heracleum.sphondylium,1,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Ligusticum.porteri,4,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Lupinus.bakeri,5,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Pedicularis.procera,9,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Potentilla.pulcherrima,8,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,Vicia.americana,7,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,dry,d,Achillea.millefolium,12,
