site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,nectar.and.pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,nectar.and.pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Lupinus.bakeri,pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Lupinus.bakeri,pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,21-Jun-16,173,8,JEO,14:30:00,15:30:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Wyethia.arizonica,nectar,no,NA,,,,Symphoricarpos.rotundifolius,nectar,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,dry,d,1,Bombus,rufocinctus,q,frg,Rosa.woodsii,pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Aconitum.columbianum,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Frasera.speciosa,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Lupinus.bakeri,pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,27-Jun-16,179,9,JEO,9:17:00,10:17:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Lupinus.bakeri,pollen,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,dry,d,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Dugaldia.hoopesii,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar.and.pollen,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,6-Jul-16,188,10,JEO,15:43:00,16:43:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,13-Jul-16,195,11,JEO,14:36:00,15:36:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Wyethia.arizonica,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,13-Jul-16,195,11,JEO,14:36:00,15:36:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,13-Jul-16,195,11,JEO,14:36:00,15:36:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,13-Jul-16,195,11,JEO,14:36:00,15:36:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Agastache.urticifolia,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,13-Jul-16,195,11,JEO,14:36:00,15:36:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Dugaldia.hoopesii,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,19-Jul-16,201,12,JEO,14:10:00,15:10:00,60,mostlyclear.warm,wet,w,1,Bombus,bifarius,q,frg,Dugaldia.hoopesii,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,19-Jul-16,201,12,JEO,14:10:00,15:10:00,60,mostlyclear.warm,wet,w,1,Bombus,appositus,q,frg+ns,Ligularia.bigelovii,nectar,,NA,,NA,ground,,,,,,,,
Rosy.Hills,RH,2016,19-Jul-16,201,12,JEO,14:10:00,15:10:00,60,mostlyclear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Helianthella.quinquenervis,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,19-Jul-16,201,12,JEO,14:10:00,15:10:00,60,mostlyclear.warm,wet,w,1,Bombus,bifarius,q,frg,Agastache.urticifolia,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,19-Jul-16,201,12,JEO,14:10:00,15:10:00,60,mostlyclear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Dugaldia.hoopesii,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,19-Jul-16,201,12,JEO,14:10:00,15:10:00,60,mostlyclear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,NA,,,,,,,,,,,
Rosy.Hills,RH,2016,28-Jul-16,210,13,JEO,17:12:00,18:12:00,60,mostlycloudy.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Agastache.urticifolia,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,2-Jun-16,154,5,JEO,15:35:00,16:35:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg+ns,Mertensia.fusiformis,nectar,no,NA,switched to nest searching,NA,ground,,,,,,,,
Stormy.Pass,SP,2016,2-Jun-16,154,5,JEO,15:35:00,16:35:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Salix.sp,nectar,no,NA,female flowers,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Hydrophyllum.capitatum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,11-Jun-16,163,6,JEO,11:40:00,12:40:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Taraxacum.officinale,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,aspen,a,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,mixtus,q,frg,Mertensia.fusiformis,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,15-Jun-16,167,7,JEO,13:50:00,14:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Viola.praemorsa,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,aspen,a,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,21-Jun-16,173,8,JEO,9:20:00,10:20:00,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar.and.pollen,yes,NA,,,,Lathyrus.leucanthus,nectar.and.pollen,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,nectar.and.pollen,yes,NA,,,,, ,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,Lathyrus.leucanthus,nectar,Hydrophyllum.fendleri,nectar,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,27-Jun-16,179,9,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Hydrophyllum.fendleri,pollen,yes,NA,,,,,,,,,,,
Stormy.Pass,SP,2016,7-Jul-16,189,10,JEO,16:09:00,17:09:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,NA,,,,Mertensia.ciliata,nectar,,,,,,
Stormy.Pass,SP,2016,7-Jul-16,189,10,JEO,16:09:00,17:09:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,no,NA,,,,,,,,,,,
